nodeId,Source Id,Source Type,Output Frequency,Start of Period,End of Period,Location Latitude [deg],Location Longitude [deg],"Atmospheric pressure, 1-hour mean raw","Atmospheric pressure, 1-hour mean status","Atmospheric pressure, 1-hour mean value","NO2 concentration, 1-hour mean raw","NO2 concentration, 1-hour mean status","NO2 concentration, 1-hour mean value","NO2 concentration, 1-hour mean, UsEpaAqi raw","NO2 concentration, 1-hour mean, UsEpaAqi status","NO2 concentration, 1-hour mean, UsEpaAqi value","NO2 concentration, 1-hour mean, WaDwerAqi raw","NO2 concentration, 1-hour mean, WaDwerAqi status","NO2 concentration, 1-hour mean, WaDwerAqi value","Ozone, 1-hour mean raw","Ozone, 1-hour mean status","Ozone, 1-hour mean value","Ozone, 1-hour mean, WaDwerAqi raw","Ozone, 1-hour mean, WaDwerAqi status","Ozone, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 1-hour mean raw","PM 10 mass concentration, 1-hour mean status","PM 10 mass concentration, 1-hour mean value","PM 10 mass concentration, 1-hour mean, WaDwerAqi raw","PM 10 mass concentration, 1-hour mean, WaDwerAqi status","PM 10 mass concentration, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 24-hour rolling mean raw","PM 10 mass concentration, 24-hour rolling mean status","PM 10 mass concentration, 24-hour rolling mean value","PM 10 number concentration, 1-hour mean raw","PM 10 number concentration, 1-hour mean status","PM 10 number concentration, 1-hour mean value","PM 10 number concentration, 24-hour rolling mean raw","PM 10 number concentration, 24-hour rolling mean status","PM 10 number concentration, 24-hour rolling mean value","PM 1 mass concentration, 1-hour mean raw","PM 1 mass concentration, 1-hour mean status","PM 1 mass concentration, 1-hour mean value","PM 1 number concentration, 1-hour mean raw","PM 1 number concentration, 1-hour mean status","PM 1 number concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean raw","PM 2.5 mass concentration, 1-hour mean status","PM 2.5 mass concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi raw","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi status","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi value","PM 2.5 mass concentration, 24-hour rolling mean raw","PM 2.5 mass concentration, 24-hour rolling mean status","PM 2.5 mass concentration, 24-hour rolling mean value","PM 2.5 mass concentration, Nowcast raw","PM 2.5 mass concentration, Nowcast status","PM 2.5 mass concentration, Nowcast value","PM 2.5 mass concentration, Nowcast, UsEpaAqi raw","PM 2.5 mass concentration, Nowcast, UsEpaAqi status","PM 2.5 mass concentration, Nowcast, UsEpaAqi value","PM 2.5 number concentration, 1-hour mean raw","PM 2.5 number concentration, 1-hour mean status","PM 2.5 number concentration, 1-hour mean value","PM 2.5 number concentration, 24-hour rolling mean raw","PM 2.5 number concentration, 24-hour rolling mean status","PM 2.5 number concentration, 24-hour rolling mean value","Relative humidity ambient, 1-hour mean raw","Relative humidity ambient, 1-hour mean status","Relative humidity ambient, 1-hour mean value","Relative humidity internal, 1-hour mean raw","Relative humidity internal, 1-hour mean status","Relative humidity internal, 1-hour mean value","Temperature ambient, 1-hour mean raw","Temperature ambient, 1-hour mean status","Temperature ambient, 1-hour mean value","Temperature internal, 1-hour mean raw","Temperature internal, 1-hour mean status","Temperature internal, 1-hour mean value","Wind direction, 1-hour mean raw","Wind direction, 1-hour mean status","Wind direction, 1-hour mean value","Wind speed, 1-hour mean raw","Wind speed, 1-hour mean status","Wind speed, 1-hour mean value"
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-18T18:00:00.000Z,2023-11-18T19:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,1.03,calibration-missing,,1,calibration-missing,,5.46,calibration-missing,,1.14,sensor-ready,1.14,6.06,sensor-ready,6.06,0.00,calibration-missing,,1.06,sensor-ready,1.06,0.71,calibrated-ready,1.17,1,calibrated-ready,1,5.03,calibrated-ready,2.51,1.00,calibrated-ready,1.17,4,calibrated-ready,5,1.11,sensor-ready,1.11,6.02,sensor-ready,6.02,,,,77.78,sensor-ready,77.78,,,,17.91,sensor-ready,17.91,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-18T19:00:00.000Z,2023-11-18T20:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,1.62,calibration-missing,,2,calibration-missing,,5.02,calibration-missing,,1.27,sensor-ready,1.27,5.55,sensor-ready,5.55,0.00,calibration-missing,,1.16,sensor-ready,1.16,0.91,calibrated-ready,1.74,1,calibrated-ready,2,4.59,calibrated-ready,2.37,0.95,calibrated-ready,1.45,4,calibrated-ready,6,1.22,sensor-ready,1.22,5.51,sensor-ready,5.51,,,,70.98,sensor-ready,70.98,,,,20.17,sensor-ready,20.17,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-18T20:00:00.000Z,2023-11-18T21:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,1.55,calibration-missing,,2,calibration-missing,,4.64,calibration-missing,,1.70,sensor-ready,1.70,5.12,sensor-ready,5.12,0.00,calibration-missing,,1.60,sensor-ready,1.60,1.17,calibrated-ready,1.89,1,calibrated-ready,2,4.22,calibrated-ready,2.25,1.06,calibrated-ready,1.62,4,calibrated-ready,7,1.65,sensor-ready,1.65,5.08,sensor-ready,5.08,,,,70.67,sensor-ready,70.67,,,,19.88,sensor-ready,19.88,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-18T21:00:00.000Z,2023-11-18T22:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,1.70,calibration-missing,,2,calibration-missing,,4.47,calibration-missing,,1.76,sensor-ready,1.76,4.91,sensor-ready,4.91,0.00,calibration-missing,,1.66,sensor-ready,1.66,1.08,calibrated-ready,1.86,1,calibrated-ready,2,4.04,calibrated-ready,2.17,1.07,calibrated-ready,1.72,4,calibrated-ready,7,1.72,sensor-ready,1.72,4.86,sensor-ready,4.86,,,,72.59,sensor-ready,72.59,,,,19.24,sensor-ready,19.24,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-18T22:00:00.000Z,2023-11-18T23:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,2.47,calibration-missing,,2,calibration-missing,,4.45,calibration-missing,,1.96,sensor-ready,1.96,4.82,sensor-ready,4.82,0.06,calibration-missing,,1.82,sensor-ready,1.82,1.51,calibrated-ready,2.19,2,calibrated-ready,2,3.99,calibrated-ready,2.15,1.29,calibrated-ready,1.98,5,calibrated-ready,8,1.92,sensor-ready,1.92,4.77,sensor-ready,4.77,,,,70.86,sensor-ready,70.86,,,,19.12,sensor-ready,19.12,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-18T23:00:00.000Z,2023-11-19T00:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,1.74,calibration-missing,,2,calibration-missing,,4.43,calibration-missing,,1.71,sensor-ready,1.71,4.76,sensor-ready,4.76,0.00,calibration-missing,,1.61,sensor-ready,1.61,1.33,calibrated-ready,1.80,1,calibrated-ready,2,3.97,calibrated-ready,2.12,1.31,calibrated-ready,1.89,5,calibrated-ready,8,1.67,sensor-ready,1.67,4.72,sensor-ready,4.72,,,,72.73,sensor-ready,72.73,,,,18.60,sensor-ready,18.60,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T00:00:00.000Z,2023-11-19T01:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,2.37,calibration-missing,,2,calibration-missing,,4.38,calibration-missing,,1.88,sensor-ready,1.88,4.66,sensor-ready,4.66,0.08,calibration-missing,,1.77,sensor-ready,1.77,1.32,calibrated-ready,1.88,1,calibrated-ready,2,3.90,calibrated-ready,2.10,1.31,calibrated-ready,1.88,5,calibrated-ready,8,1.84,sensor-ready,1.84,4.62,sensor-ready,4.62,,,,76.21,sensor-ready,76.21,,,,17.67,sensor-ready,17.67,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T01:00:00.000Z,2023-11-19T02:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,3.89,calibration-missing,,4,calibration-missing,,4.30,calibration-missing,,3.34,sensor-ready,3.34,4.52,sensor-ready,4.52,1.02,calibration-missing,,3.16,sensor-ready,3.16,2.70,calibrated-ready,2.11,3,calibrated-ready,2,3.79,calibrated-ready,2.07,2.01,calibrated-ready,2.00,8,calibrated-ready,8,3.28,sensor-ready,3.28,4.48,sensor-ready,4.48,,,,80.25,sensor-ready,80.25,,,,16.35,sensor-ready,16.35,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T02:00:00.000Z,2023-11-19T03:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,6.95,calibration-missing,,7,calibration-missing,,4.26,calibration-missing,,5.29,sensor-ready,5.29,4.37,sensor-ready,4.37,2.19,calibration-missing,,4.98,sensor-ready,4.98,4.87,calibrated-ready,2.88,5,calibrated-ready,3,3.69,calibrated-ready,2.06,3.44,calibrated-ready,2.44,14,calibrated-ready,10,5.21,sensor-ready,5.21,4.32,sensor-ready,4.32,,,,82.84,sensor-ready,82.84,,,,15.69,sensor-ready,15.69,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T03:00:00.000Z,2023-11-19T04:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,5.54,calibration-missing,,6,calibration-missing,,3.90,calibration-missing,,4.22,sensor-ready,4.22,3.95,sensor-ready,3.95,1.47,calibration-missing,,3.92,sensor-ready,3.92,4.14,calibrated-ready,2.44,4,calibrated-ready,2,3.30,calibrated-ready,1.99,3.79,calibrated-ready,2.44,16,calibrated-ready,10,4.15,sensor-ready,4.15,3.90,sensor-ready,3.90,,,,82.22,sensor-ready,82.22,,,,15.68,sensor-ready,15.68,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T04:00:00.000Z,2023-11-19T05:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,4.62,calibration-missing,,5,calibration-missing,,3.40,calibration-missing,,3.50,sensor-ready,3.50,3.38,sensor-ready,3.38,0.94,calibration-missing,,3.23,sensor-ready,3.23,3.37,calibrated-ready,2.35,3,calibrated-ready,2,2.78,calibrated-ready,1.89,3.58,calibrated-ready,2.40,15,calibrated-ready,10,3.43,sensor-ready,3.43,3.34,sensor-ready,3.34,,,,79.73,sensor-ready,79.73,,,,15.84,sensor-ready,15.84,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T05:00:00.000Z,2023-11-19T06:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,5.32,calibration-missing,,5,calibration-missing,,3.09,calibration-missing,,2.95,sensor-ready,2.95,2.96,sensor-ready,2.96,0.80,calibration-missing,,2.74,sensor-ready,2.74,3.20,calibrated-ready,2.47,3,calibrated-ready,2,2.41,calibrated-ready,1.83,3.39,calibrated-ready,2.43,14,calibrated-ready,10,2.88,sensor-ready,2.88,2.92,sensor-ready,2.92,,,,78.36,sensor-ready,78.36,,,,15.14,sensor-ready,15.14,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T06:00:00.000Z,2023-11-19T07:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,10.72,calibration-missing,,11,calibration-missing,,3.19,calibration-missing,,4.46,sensor-ready,4.46,2.77,sensor-ready,2.77,1.36,calibration-missing,,4.06,sensor-ready,4.06,6.24,calibrated-ready,4.02,6,calibrated-ready,4,2.34,calibrated-ready,1.88,4.82,calibrated-ready,3.23,20,calibrated-ready,13,4.33,sensor-ready,4.33,2.72,sensor-ready,2.72,,,,79.01,sensor-ready,79.01,,,,13.94,sensor-ready,13.94,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T07:00:00.000Z,2023-11-19T08:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,10.54,calibration-missing,,11,calibration-missing,,3.44,calibration-missing,,4.54,sensor-ready,4.54,2.74,sensor-ready,2.74,1.68,calibration-missing,,4.14,sensor-ready,4.14,5.99,calibrated-ready,3.96,6,calibrated-ready,4,2.42,calibrated-ready,1.95,5.41,calibrated-ready,3.59,23,calibrated-ready,15,4.43,sensor-ready,4.43,2.69,sensor-ready,2.69,,,,76.76,sensor-ready,76.76,,,,12.70,sensor-ready,12.70,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T08:00:00.000Z,2023-11-19T09:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,9.14,calibration-missing,,9,calibration-missing,,3.67,calibration-missing,,4.05,sensor-ready,4.05,2.74,sensor-ready,2.74,1.15,calibration-missing,,3.68,sensor-ready,3.68,5.89,calibrated-ready,3.41,6,calibrated-ready,3,2.54,calibrated-ready,2.01,5.65,calibrated-ready,3.50,24,calibrated-ready,15,3.94,sensor-ready,3.94,2.68,sensor-ready,2.68,,,,80.02,sensor-ready,80.02,,,,11.25,sensor-ready,11.25,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T09:00:00.000Z,2023-11-19T10:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,8.31,calibration-missing,,8,calibration-missing,,3.91,calibration-missing,,3.99,sensor-ready,3.99,2.77,sensor-ready,2.77,1.35,calibration-missing,,3.65,sensor-ready,3.65,5.68,calibrated-ready,2.90,6,calibrated-ready,3,2.67,calibrated-ready,2.06,5.66,calibrated-ready,3.20,24,calibrated-ready,13,3.89,sensor-ready,3.89,2.71,sensor-ready,2.71,,,,82.71,sensor-ready,82.71,,,,10.23,sensor-ready,10.23,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T10:00:00.000Z,2023-11-19T11:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,9.29,calibration-missing,,9,calibration-missing,,4.19,calibration-missing,,4.37,sensor-ready,4.37,2.83,sensor-ready,2.83,1.47,calibration-missing,,3.98,sensor-ready,3.98,6.13,calibrated-ready,3.15,6,calibrated-ready,3,2.84,calibrated-ready,2.12,5.90,calibrated-ready,3.17,25,calibrated-ready,13,4.27,sensor-ready,4.27,2.77,sensor-ready,2.77,,,,84.15,sensor-ready,84.15,,,,9.42,sensor-ready,9.42,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T11:00:00.000Z,2023-11-19T12:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,9.53,calibration-missing,,10,calibration-missing,,4.50,calibration-missing,,4.14,sensor-ready,4.14,2.89,sensor-ready,2.89,1.56,calibration-missing,,3.76,sensor-ready,3.76,6.19,calibrated-ready,2.98,6,calibrated-ready,3,3.02,calibrated-ready,2.19,6.05,calibrated-ready,3.08,25,calibrated-ready,13,4.05,sensor-ready,4.05,2.83,sensor-ready,2.83,,,,84.97,sensor-ready,84.97,,,,8.94,sensor-ready,8.94,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T12:00:00.000Z,2023-11-19T13:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,8.31,calibration-missing,,8,calibration-missing,,4.72,calibration-missing,,3.55,sensor-ready,3.55,2.92,sensor-ready,2.92,1.07,calibration-missing,,3.25,sensor-ready,3.25,4.93,calibrated-ready,2.80,5,calibrated-ready,3,3.13,calibrated-ready,2.24,5.49,calibrated-ready,2.95,23,calibrated-ready,12,3.47,sensor-ready,3.47,2.85,sensor-ready,2.85,,,,85.53,sensor-ready,85.53,,,,8.55,sensor-ready,8.55,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T13:00:00.000Z,2023-11-19T14:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,6.21,calibration-missing,,6,calibration-missing,,4.91,calibration-missing,,2.71,sensor-ready,2.71,2.94,sensor-ready,2.94,0.55,calibration-missing,,2.44,sensor-ready,2.44,4.04,calibrated-ready,2.25,4,calibrated-ready,2,3.23,calibrated-ready,2.29,4.79,calibrated-ready,2.65,20,calibrated-ready,11,2.62,sensor-ready,2.62,2.87,sensor-ready,2.87,,,,85.36,sensor-ready,85.36,,,,8.27,sensor-ready,8.27,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T14:00:00.000Z,2023-11-19T15:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,6.13,calibration-missing,,6,calibration-missing,,5.08,calibration-missing,,2.74,sensor-ready,2.74,2.95,sensor-ready,2.95,0.62,calibration-missing,,2.50,sensor-ready,2.50,3.56,calibrated-ready,2.23,4,calibrated-ready,2,3.30,calibrated-ready,2.33,4.19,calibrated-ready,2.46,17,calibrated-ready,10,2.67,sensor-ready,2.67,2.88,sensor-ready,2.88,,,,85.69,sensor-ready,85.69,,,,7.73,sensor-ready,7.73,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T15:00:00.000Z,2023-11-19T16:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,5.91,calibration-missing,,6,calibration-missing,,5.23,calibration-missing,,2.91,sensor-ready,2.91,2.97,sensor-ready,2.97,0.79,calibration-missing,,2.67,sensor-ready,2.67,3.35,calibrated-ready,2.14,3,calibrated-ready,2,3.35,calibrated-ready,2.37,3.78,calibrated-ready,2.30,16,calibrated-ready,10,2.85,sensor-ready,2.85,2.91,sensor-ready,2.91,,,,86.92,sensor-ready,86.92,,,,7.85,sensor-ready,7.85,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T16:00:00.000Z,2023-11-19T17:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,6.71,calibration-missing,,7,calibration-missing,,5.45,calibration-missing,,2.91,sensor-ready,2.91,3.03,sensor-ready,3.03,0.72,calibration-missing,,2.60,sensor-ready,2.60,4.33,calibrated-ready,2.42,4,calibrated-ready,2,3.49,calibrated-ready,2.43,4.05,calibrated-ready,2.35,17,calibrated-ready,10,2.82,sensor-ready,2.82,2.96,sensor-ready,2.96,,,,84.43,sensor-ready,84.43,,,,9.47,sensor-ready,9.47,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T17:00:00.000Z,2023-11-19T18:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,3.19,calibration-missing,,3,calibration-missing,,5.53,calibration-missing,,1.96,sensor-ready,1.96,3.04,sensor-ready,3.04,0.08,calibration-missing,,1.79,sensor-ready,1.79,2.12,calibrated-ready,2.30,2,calibrated-ready,2,3.53,calibrated-ready,2.47,3.08,calibrated-ready,2.33,13,calibrated-ready,10,1.90,sensor-ready,1.90,2.97,sensor-ready,2.97,,,,71.14,sensor-ready,71.14,,,,12.41,sensor-ready,12.41,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T18:00:00.000Z,2023-11-19T19:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,3.54,calibration-missing,,4,calibration-missing,,5.64,calibration-missing,,2.09,sensor-ready,2.09,3.08,sensor-ready,3.08,0.01,calibration-missing,,1.90,sensor-ready,1.90,2.27,calibrated-ready,3.03,2,calibrated-ready,3,3.60,calibrated-ready,2.55,2.67,calibrated-ready,2.65,11,calibrated-ready,11,2.03,sensor-ready,2.03,3.01,sensor-ready,3.01,,,,59.74,sensor-ready,59.74,,,,15.77,sensor-ready,15.77,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T19:00:00.000Z,2023-11-19T20:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,3.96,calibration-missing,,4,calibration-missing,,5.73,calibration-missing,,2.29,sensor-ready,2.29,3.13,sensor-ready,3.13,0.33,calibration-missing,,2.09,sensor-ready,2.09,2.49,calibrated-ready,3.43,2,calibrated-ready,3,3.66,calibrated-ready,2.62,2.58,calibrated-ready,2.92,11,calibrated-ready,12,2.23,sensor-ready,2.23,3.05,sensor-ready,3.05,,,,52.81,sensor-ready,52.81,,,,17.57,sensor-ready,17.57,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T20:00:00.000Z,2023-11-19T21:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,3.50,calibration-missing,,4,calibration-missing,,5.82,calibration-missing,,2.01,sensor-ready,2.01,3.14,sensor-ready,3.14,0.15,calibration-missing,,1.84,sensor-ready,1.84,2.17,calibrated-ready,3.45,2,calibrated-ready,3,3.70,calibrated-ready,2.69,2.38,calibrated-ready,3.12,10,calibrated-ready,13,1.95,sensor-ready,1.95,3.06,sensor-ready,3.06,,,,49.81,sensor-ready,49.81,,,,17.83,sensor-ready,17.83,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T21:00:00.000Z,2023-11-19T22:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,2.15,calibration-missing,,2,calibration-missing,,5.83,calibration-missing,,1.61,sensor-ready,1.61,3.13,sensor-ready,3.13,0.13,calibration-missing,,1.47,sensor-ready,1.47,1.35,calibrated-ready,3.20,1,calibrated-ready,3,3.72,calibrated-ready,2.74,1.86,calibrated-ready,3.15,8,calibrated-ready,13,1.56,sensor-ready,1.56,3.06,sensor-ready,3.06,,,,46.34,sensor-ready,46.34,,,,18.02,sensor-ready,18.02,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T22:00:00.000Z,2023-11-19T23:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,2.51,calibration-missing,,3,calibration-missing,,5.84,calibration-missing,,1.65,sensor-ready,1.65,3.12,sensor-ready,3.12,0.11,calibration-missing,,1.50,sensor-ready,1.50,1.73,calibrated-ready,3.33,2,calibrated-ready,3,3.72,calibrated-ready,2.79,1.80,calibrated-ready,3.22,8,calibrated-ready,13,1.60,sensor-ready,1.60,3.04,sensor-ready,3.04,,,,44.36,sensor-ready,44.36,,,,18.40,sensor-ready,18.40,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-19T23:00:00.000Z,2023-11-20T00:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,3.47,calibration-missing,,3,calibration-missing,,5.91,calibration-missing,,2.47,sensor-ready,2.47,3.15,sensor-ready,3.15,0.36,calibration-missing,,2.25,sensor-ready,2.25,2.63,calibrated-ready,3.46,3,calibrated-ready,3,3.78,calibrated-ready,2.86,2.21,calibrated-ready,3.31,9,calibrated-ready,14,2.39,sensor-ready,2.39,3.07,sensor-ready,3.07,,,,50.54,sensor-ready,50.54,,,,17.39,sensor-ready,17.39,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-20T00:00:00.000Z,2023-11-20T01:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,4.98,calibration-missing,,5,calibration-missing,,6.02,calibration-missing,,2.63,sensor-ready,2.63,3.18,sensor-ready,3.18,0.60,calibration-missing,,2.38,sensor-ready,2.38,3.05,calibrated-ready,3.44,3,calibrated-ready,3,3.85,calibrated-ready,2.92,2.63,calibrated-ready,3.36,11,calibrated-ready,14,2.55,sensor-ready,2.55,3.10,sensor-ready,3.10,,,,57.56,sensor-ready,57.56,,,,15.53,sensor-ready,15.53,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-20T01:00:00.000Z,2023-11-20T02:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,5.97,calibration-missing,,6,calibration-missing,,6.10,calibration-missing,,4.01,sensor-ready,4.01,3.21,sensor-ready,3.21,1.17,calibration-missing,,3.74,sensor-ready,3.74,3.74,calibrated-ready,3.53,4,calibrated-ready,4,3.89,calibrated-ready,2.98,3.19,calibrated-ready,3.43,13,calibrated-ready,14,3.94,sensor-ready,3.94,3.13,sensor-ready,3.13,,,,65.93,sensor-ready,65.93,,,,13.39,sensor-ready,13.39,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-20T02:00:00.000Z,2023-11-20T03:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,10.49,calibration-missing,,10,calibration-missing,,6.25,calibration-missing,,8.22,sensor-ready,8.22,3.33,sensor-ready,3.33,4.47,calibration-missing,,7.75,sensor-ready,7.75,8.76,calibrated-ready,3.98,9,calibrated-ready,4,4.06,calibrated-ready,3.03,5.97,calibrated-ready,3.70,25,calibrated-ready,15,8.14,sensor-ready,8.14,3.25,sensor-ready,3.25,,,,70.82,sensor-ready,70.82,,,,11.68,sensor-ready,11.68,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-20T03:00:00.000Z,2023-11-20T04:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,12.30,calibration-missing,,12,calibration-missing,,6.53,calibration-missing,,7.52,sensor-ready,7.52,3.47,sensor-ready,3.47,4.59,calibration-missing,,7.11,sensor-ready,7.11,8.76,calibrated-ready,3.97,9,calibrated-ready,4,4.25,calibrated-ready,3.09,7.37,calibrated-ready,3.80,31,calibrated-ready,16,7.41,sensor-ready,7.41,3.39,sensor-ready,3.39,,,,74.50,sensor-ready,74.50,,,,10.39,sensor-ready,10.39,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-20T04:00:00.000Z,2023-11-20T05:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,22.84,calibration-missing,,23,calibration-missing,,7.29,calibration-missing,,14.43,sensor-ready,14.43,3.93,sensor-ready,3.93,10.41,calibration-missing,,13.56,sensor-ready,13.56,18.82,calibrated-ready,5.40,19,calibrated-ready,5,4.89,calibrated-ready,3.22,13.09,calibrated-ready,4.62,53,calibrated-ready,19,14.27,sensor-ready,14.27,3.84,sensor-ready,3.84,,,,76.62,sensor-ready,76.62,,,,9.55,sensor-ready,9.55,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-20T05:00:00.000Z,2023-11-20T06:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,23.58,calibration-missing,,24,calibration-missing,,8.05,calibration-missing,,15.15,sensor-ready,15.15,4.43,sensor-ready,4.43,10.77,calibration-missing,,14.27,sensor-ready,14.27,20.15,calibrated-ready,5.45,20,calibrated-ready,5,5.60,calibrated-ready,3.34,16.63,calibrated-ready,4.93,61,calibrated-ready,21,14.96,sensor-ready,14.96,4.34,sensor-ready,4.34,,,,78.34,sensor-ready,78.34,,,,8.89,sensor-ready,8.89,,,,,,
AHKH4FHH,AHKH4FHH,CLARITY_NODE,hour,2023-11-20T06:00:00.000Z,2023-11-20T07:00:00.000Z,37.45415699,-122.14686066,,,,,,,,,,,,,,,,,,,26.17,calibration-missing,,26,calibration-missing,,8.70,calibration-missing,,15.84,sensor-ready,15.84,4.91,sensor-ready,4.91,11.43,calibration-missing,,14.91,sensor-ready,14.91,21.22,calibrated-ready,5.84,21,calibrated-ready,6,6.22,calibrated-ready,3.42,18.92,calibrated-ready,5.36,65,calibrated-ready,22,15.68,sensor-ready,15.68,4.82,sensor-ready,4.82,,,,79.78,sensor-ready,79.78,,,,8.34,sensor-ready,8.34,,,,,,
