nodeId,Source Id,Source Type,Output Frequency,Start of Period,End of Period,Location Latitude [deg],Location Longitude [deg],"Atmospheric pressure, 1-hour mean raw","Atmospheric pressure, 1-hour mean status","Atmospheric pressure, 1-hour mean value","NO2 concentration, 1-hour mean raw","NO2 concentration, 1-hour mean status","NO2 concentration, 1-hour mean value","NO2 concentration, 1-hour mean, UsEpaAqi raw","NO2 concentration, 1-hour mean, UsEpaAqi status","NO2 concentration, 1-hour mean, UsEpaAqi value","NO2 concentration, 1-hour mean, WaDwerAqi raw","NO2 concentration, 1-hour mean, WaDwerAqi status","NO2 concentration, 1-hour mean, WaDwerAqi value","Ozone, 1-hour mean raw","Ozone, 1-hour mean status","Ozone, 1-hour mean value","Ozone, 1-hour mean, WaDwerAqi raw","Ozone, 1-hour mean, WaDwerAqi status","Ozone, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 1-hour mean raw","PM 10 mass concentration, 1-hour mean status","PM 10 mass concentration, 1-hour mean value","PM 10 mass concentration, 1-hour mean, WaDwerAqi raw","PM 10 mass concentration, 1-hour mean, WaDwerAqi status","PM 10 mass concentration, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 24-hour rolling mean raw","PM 10 mass concentration, 24-hour rolling mean status","PM 10 mass concentration, 24-hour rolling mean value","PM 10 number concentration, 1-hour mean raw","PM 10 number concentration, 1-hour mean status","PM 10 number concentration, 1-hour mean value","PM 10 number concentration, 24-hour rolling mean raw","PM 10 number concentration, 24-hour rolling mean status","PM 10 number concentration, 24-hour rolling mean value","PM 1 mass concentration, 1-hour mean raw","PM 1 mass concentration, 1-hour mean status","PM 1 mass concentration, 1-hour mean value","PM 1 number concentration, 1-hour mean raw","PM 1 number concentration, 1-hour mean status","PM 1 number concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean raw","PM 2.5 mass concentration, 1-hour mean status","PM 2.5 mass concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi raw","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi status","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi value","PM 2.5 mass concentration, 24-hour rolling mean raw","PM 2.5 mass concentration, 24-hour rolling mean status","PM 2.5 mass concentration, 24-hour rolling mean value","PM 2.5 mass concentration, Nowcast raw","PM 2.5 mass concentration, Nowcast status","PM 2.5 mass concentration, Nowcast value","PM 2.5 mass concentration, Nowcast, UsEpaAqi raw","PM 2.5 mass concentration, Nowcast, UsEpaAqi status","PM 2.5 mass concentration, Nowcast, UsEpaAqi value","PM 2.5 number concentration, 1-hour mean raw","PM 2.5 number concentration, 1-hour mean status","PM 2.5 number concentration, 1-hour mean value","PM 2.5 number concentration, 24-hour rolling mean raw","PM 2.5 number concentration, 24-hour rolling mean status","PM 2.5 number concentration, 24-hour rolling mean value","Relative humidity ambient, 1-hour mean raw","Relative humidity ambient, 1-hour mean status","Relative humidity ambient, 1-hour mean value","Relative humidity internal, 1-hour mean raw","Relative humidity internal, 1-hour mean status","Relative humidity internal, 1-hour mean value","Temperature ambient, 1-hour mean raw","Temperature ambient, 1-hour mean status","Temperature ambient, 1-hour mean value","Temperature internal, 1-hour mean raw","Temperature internal, 1-hour mean status","Temperature internal, 1-hour mean value","Wind direction, 1-hour mean raw","Wind direction, 1-hour mean status","Wind direction, 1-hour mean value","Wind speed, 1-hour mean raw","Wind speed, 1-hour mean status","Wind speed, 1-hour mean value"
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T14:00:00.000Z,2023-12-02T15:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,6.45,calibration-missing,,6,calibration-missing,,6.82,calibration-missing,,3.57,sensor-ready,3.57,3.96,sensor-ready,3.96,0.96,calibration-missing,,3.30,sensor-ready,3.30,4.34,calibrated-ready,2.78,4,calibrated-ready,3,5.11,calibrated-ready,3.27,4.36,calibrated-ready,2.64,18,calibrated-ready,11,3.50,sensor-ready,3.50,3.88,sensor-ready,3.88,,,,78.34,sensor-ready,78.34,,,,11.97,sensor-ready,11.97,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T15:00:00.000Z,2023-12-02T16:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.17,calibration-missing,,5,calibration-missing,,5.08,calibration-missing,,3.34,sensor-ready,3.34,2.95,sensor-ready,2.95,1.14,calibration-missing,,3.09,sensor-ready,3.09,3.88,calibrated-ready,2.24,4,calibrated-ready,2,3.66,calibrated-ready,2.86,4.19,calibrated-ready,2.46,17,calibrated-ready,10,3.27,sensor-ready,3.27,2.89,sensor-ready,2.89,,,,78.92,sensor-ready,78.92,,,,12.10,sensor-ready,12.10,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T16:00:00.000Z,2023-12-02T17:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,7.14,calibration-missing,,7,calibration-missing,,5.18,calibration-missing,,4.56,sensor-ready,4.56,3.03,sensor-ready,3.03,1.91,calibration-missing,,4.20,sensor-ready,4.20,5.45,calibrated-ready,2.74,5,calibrated-ready,3,3.72,calibrated-ready,2.88,4.61,calibrated-ready,2.58,19,calibrated-ready,11,4.49,sensor-ready,4.49,2.96,sensor-ready,2.96,,,,78.47,sensor-ready,78.47,,,,12.90,sensor-ready,12.90,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T17:00:00.000Z,2023-12-02T18:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,4.71,calibration-missing,,5,calibration-missing,,5.20,calibration-missing,,3.41,sensor-ready,3.41,3.08,sensor-ready,3.08,0.88,calibration-missing,,3.17,sensor-ready,3.17,3.38,calibrated-ready,2.45,3,calibrated-ready,2,3.75,calibrated-ready,2.87,4.18,calibrated-ready,2.54,17,calibrated-ready,11,3.35,sensor-ready,3.35,3.01,sensor-ready,3.01,,,,77.66,sensor-ready,77.66,,,,14.20,sensor-ready,14.20,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T18:00:00.000Z,2023-12-02T19:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,1.67,calibration-missing,,2,calibration-missing,,5.18,calibration-missing,,1.58,sensor-ready,1.58,3.08,sensor-ready,3.08,0.00,calibration-missing,,1.47,sensor-ready,1.47,1.27,calibrated-ready,1.61,1,calibrated-ready,2,3.73,calibrated-ready,2.83,2.68,calibrated-ready,2.11,11,calibrated-ready,9,1.54,sensor-ready,1.54,3.01,sensor-ready,3.01,,,,75.01,sensor-ready,75.01,,,,15.14,sensor-ready,15.14,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T19:00:00.000Z,2023-12-02T20:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,1.53,calibration-missing,,2,calibration-missing,,5.18,calibration-missing,,1.47,sensor-ready,1.47,3.08,sensor-ready,3.08,0.01,calibration-missing,,1.36,sensor-ready,1.36,1.37,calibrated-ready,1.48,1,calibrated-ready,1,3.74,calibrated-ready,2.78,2.02,calibrated-ready,1.78,8,calibrated-ready,7,1.44,sensor-ready,1.44,3.02,sensor-ready,3.02,,,,74.39,sensor-ready,74.39,,,,15.54,sensor-ready,15.54,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T20:00:00.000Z,2023-12-02T21:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,1.16,calibration-missing,,1,calibration-missing,,5.14,calibration-missing,,1.29,sensor-ready,1.29,3.09,sensor-ready,3.09,0.00,calibration-missing,,1.21,sensor-ready,1.21,0.96,calibrated-ready,1.44,1,calibrated-ready,1,3.74,calibrated-ready,2.72,1.49,calibrated-ready,1.63,6,calibrated-ready,7,1.25,sensor-ready,1.25,3.03,sensor-ready,3.03,,,,73.73,sensor-ready,73.73,,,,16.00,sensor-ready,16.00,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T21:00:00.000Z,2023-12-02T22:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,2.47,calibration-missing,,2,calibration-missing,,5.14,calibration-missing,,2.34,sensor-ready,2.34,3.13,sensor-ready,3.13,0.19,calibration-missing,,2.22,sensor-ready,2.22,1.83,calibrated-ready,2.22,2,calibrated-ready,2,3.75,calibrated-ready,2.69,1.66,calibrated-ready,1.91,7,calibrated-ready,8,2.29,sensor-ready,2.29,3.07,sensor-ready,3.07,,,,71.23,sensor-ready,71.23,,,,16.19,sensor-ready,16.19,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T22:00:00.000Z,2023-12-02T23:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,1.98,calibration-missing,,2,calibration-missing,,5.13,calibration-missing,,2.10,sensor-ready,2.10,3.16,sensor-ready,3.16,0.26,calibration-missing,,1.97,sensor-ready,1.97,1.77,calibrated-ready,1.91,2,calibrated-ready,2,3.75,calibrated-ready,2.65,1.72,calibrated-ready,1.91,7,calibrated-ready,8,2.06,sensor-ready,2.06,3.09,sensor-ready,3.09,,,,71.19,sensor-ready,71.19,,,,16.37,sensor-ready,16.37,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-02T23:00:00.000Z,2023-12-03T00:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,2.38,calibration-missing,,2,calibration-missing,,5.09,calibration-missing,,2.36,sensor-ready,2.36,3.17,sensor-ready,3.17,0.55,calibration-missing,,2.21,sensor-ready,2.21,1.96,calibrated-ready,2.00,2,calibrated-ready,2,3.73,calibrated-ready,2.60,1.84,calibrated-ready,1.95,8,calibrated-ready,8,2.32,sensor-ready,2.32,3.10,sensor-ready,3.10,,,,70.48,sensor-ready,70.48,,,,16.30,sensor-ready,16.30,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T00:00:00.000Z,2023-12-03T01:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,4.17,calibration-missing,,4,calibration-missing,,5.12,calibration-missing,,2.92,sensor-ready,2.92,3.19,sensor-ready,3.19,0.90,calibration-missing,,2.75,sensor-ready,2.75,2.73,calibrated-ready,2.47,3,calibrated-ready,2,3.74,calibrated-ready,2.57,2.28,calibrated-ready,2.20,9,calibrated-ready,9,2.87,sensor-ready,2.87,3.13,sensor-ready,3.13,,,,71.37,sensor-ready,71.37,,,,15.75,sensor-ready,15.75,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T01:00:00.000Z,2023-12-03T02:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,3.41,calibration-missing,,3,calibration-missing,,5.12,calibration-missing,,3.18,sensor-ready,3.18,3.26,sensor-ready,3.26,0.95,calibration-missing,,3.01,sensor-ready,3.01,2.76,calibrated-ready,2.25,3,calibrated-ready,2,3.78,calibrated-ready,2.55,2.52,calibrated-ready,2.23,11,calibrated-ready,9,3.13,sensor-ready,3.13,3.19,sensor-ready,3.19,,,,72.88,sensor-ready,72.88,,,,15.19,sensor-ready,15.19,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T02:00:00.000Z,2023-12-03T03:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,6.46,calibration-missing,,6,calibration-missing,,5.19,calibration-missing,,4.39,sensor-ready,4.39,3.30,sensor-ready,3.30,1.62,calibration-missing,,4.11,sensor-ready,4.11,4.60,calibrated-ready,2.98,5,calibrated-ready,3,3.82,calibrated-ready,2.56,3.56,calibrated-ready,2.61,15,calibrated-ready,11,4.33,sensor-ready,4.33,3.24,sensor-ready,3.24,,,,74.59,sensor-ready,74.59,,,,14.91,sensor-ready,14.91,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T03:00:00.000Z,2023-12-03T04:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,6.26,calibration-missing,,6,calibration-missing,,4.99,calibration-missing,,4.65,sensor-ready,4.65,3.31,sensor-ready,3.31,1.97,calibration-missing,,4.38,sensor-ready,4.38,4.98,calibrated-ready,2.68,5,calibrated-ready,3,3.73,calibrated-ready,2.49,4.27,calibrated-ready,2.64,18,calibrated-ready,11,4.59,sensor-ready,4.59,3.24,sensor-ready,3.24,,,,76.28,sensor-ready,76.28,,,,14.68,sensor-ready,14.68,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T04:00:00.000Z,2023-12-03T05:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.08,calibration-missing,,5,calibration-missing,,4.79,calibration-missing,,4.30,sensor-ready,4.30,3.29,sensor-ready,3.29,1.54,calibration-missing,,4.04,sensor-ready,4.04,4.41,calibrated-ready,2.38,4,calibrated-ready,2,3.64,calibrated-ready,2.42,4.34,calibrated-ready,2.51,18,calibrated-ready,10,4.25,sensor-ready,4.25,3.23,sensor-ready,3.23,,,,77.99,sensor-ready,77.99,,,,14.31,sensor-ready,14.31,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T05:00:00.000Z,2023-12-03T06:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.75,calibration-missing,,6,calibration-missing,,4.78,calibration-missing,,4.84,sensor-ready,4.84,3.33,sensor-ready,3.33,2.06,calibration-missing,,4.55,sensor-ready,4.55,5.06,calibrated-ready,2.48,5,calibrated-ready,2,3.64,calibrated-ready,2.41,4.70,calibrated-ready,2.50,20,calibrated-ready,10,4.79,sensor-ready,4.79,3.27,sensor-ready,3.27,,,,77.54,sensor-ready,77.54,,,,13.90,sensor-ready,13.90,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T06:00:00.000Z,2023-12-03T07:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,6.77,calibration-missing,,7,calibration-missing,,4.78,calibration-missing,,4.94,sensor-ready,4.94,3.38,sensor-ready,3.38,2.35,calibration-missing,,4.62,sensor-ready,4.62,5.76,calibrated-ready,2.58,6,calibrated-ready,3,3.69,calibrated-ready,2.38,5.23,calibrated-ready,2.54,22,calibrated-ready,11,4.87,sensor-ready,4.87,3.32,sensor-ready,3.32,,,,77.32,sensor-ready,77.32,,,,13.56,sensor-ready,13.56,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T07:00:00.000Z,2023-12-03T08:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,6.65,calibration-missing,,7,calibration-missing,,4.80,calibration-missing,,4.81,sensor-ready,4.81,3.43,sensor-ready,3.43,1.88,calibration-missing,,4.49,sensor-ready,4.49,5.62,calibrated-ready,2.63,6,calibrated-ready,3,3.73,calibrated-ready,2.37,5.42,calibrated-ready,2.58,23,calibrated-ready,11,4.75,sensor-ready,4.75,3.37,sensor-ready,3.37,,,,79.23,sensor-ready,79.23,,,,13.40,sensor-ready,13.40,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T08:00:00.000Z,2023-12-03T09:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,7.85,calibration-missing,,8,calibration-missing,,4.85,calibration-missing,,4.76,sensor-ready,4.76,3.46,sensor-ready,3.46,2.17,calibration-missing,,4.40,sensor-ready,4.40,5.92,calibrated-ready,2.76,6,calibrated-ready,3,3.77,calibrated-ready,2.36,5.67,calibrated-ready,2.63,24,calibrated-ready,11,4.69,sensor-ready,4.69,3.40,sensor-ready,3.40,,,,79.48,sensor-ready,79.48,,,,13.34,sensor-ready,13.34,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T09:00:00.000Z,2023-12-03T10:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,6.11,calibration-missing,,6,calibration-missing,,4.87,calibration-missing,,4.46,sensor-ready,4.46,3.50,sensor-ready,3.50,1.74,calibration-missing,,4.16,sensor-ready,4.16,5.41,calibrated-ready,2.43,5,calibrated-ready,2,3.80,calibrated-ready,2.36,5.54,calibrated-ready,2.56,23,calibrated-ready,11,4.40,sensor-ready,4.40,3.44,sensor-ready,3.44,,,,78.99,sensor-ready,78.99,,,,13.42,sensor-ready,13.42,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T10:00:00.000Z,2023-12-03T11:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.38,calibration-missing,,5,calibration-missing,,4.85,calibration-missing,,4.12,sensor-ready,4.12,3.51,sensor-ready,3.51,1.49,calibration-missing,,3.88,sensor-ready,3.88,4.49,calibrated-ready,2.33,4,calibrated-ready,2,3.79,calibrated-ready,2.35,5.02,calibrated-ready,2.49,21,calibrated-ready,10,4.07,sensor-ready,4.07,3.45,sensor-ready,3.45,,,,78.75,sensor-ready,78.75,,,,13.43,sensor-ready,13.43,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T11:00:00.000Z,2023-12-03T12:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.87,calibration-missing,,6,calibration-missing,,4.84,calibration-missing,,4.41,sensor-ready,4.41,3.53,sensor-ready,3.53,1.52,calibration-missing,,4.15,sensor-ready,4.15,4.92,calibrated-ready,2.55,5,calibrated-ready,3,3.80,calibrated-ready,2.35,4.97,calibrated-ready,2.52,21,calibrated-ready,11,4.36,sensor-ready,4.36,3.48,sensor-ready,3.48,,,,78.00,sensor-ready,78.00,,,,13.04,sensor-ready,13.04,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T12:00:00.000Z,2023-12-03T13:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.51,calibration-missing,,6,calibration-missing,,4.85,calibration-missing,,3.95,sensor-ready,3.95,3.55,sensor-ready,3.55,1.55,calibration-missing,,3.65,sensor-ready,3.65,4.55,calibrated-ready,2.29,5,calibrated-ready,2,3.82,calibrated-ready,2.34,4.76,calibrated-ready,2.46,20,calibrated-ready,10,3.89,sensor-ready,3.89,3.49,sensor-ready,3.49,,,,78.18,sensor-ready,78.18,,,,12.58,sensor-ready,12.58,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T13:00:00.000Z,2023-12-03T14:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.18,calibration-missing,,5,calibration-missing,,4.80,calibration-missing,,3.95,sensor-ready,3.95,3.57,sensor-ready,3.57,1.47,calibration-missing,,3.66,sensor-ready,3.66,4.63,calibrated-ready,2.24,5,calibrated-ready,2,3.84,calibrated-ready,2.33,4.88,calibrated-ready,2.41,20,calibrated-ready,10,3.89,sensor-ready,3.89,3.52,sensor-ready,3.52,,,,77.86,sensor-ready,77.86,,,,12.37,sensor-ready,12.37,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T14:00:00.000Z,2023-12-03T15:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.12,calibration-missing,,5,calibration-missing,,4.74,calibration-missing,,3.84,sensor-ready,3.84,3.58,sensor-ready,3.58,1.28,calibration-missing,,3.58,sensor-ready,3.58,4.72,calibrated-ready,2.27,5,calibrated-ready,2,3.85,calibrated-ready,2.31,4.84,calibrated-ready,2.39,20,calibrated-ready,10,3.78,sensor-ready,3.78,3.53,sensor-ready,3.53,,,,77.22,sensor-ready,77.22,,,,11.93,sensor-ready,11.93,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T15:00:00.000Z,2023-12-03T16:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.45,calibration-missing,,5,calibration-missing,,4.75,calibration-missing,,3.94,sensor-ready,3.94,3.61,sensor-ready,3.61,1.33,calibration-missing,,3.71,sensor-ready,3.71,4.73,calibrated-ready,2.45,5,calibrated-ready,2,3.89,calibrated-ready,2.32,4.81,calibrated-ready,2.40,20,calibrated-ready,10,3.88,sensor-ready,3.88,3.55,sensor-ready,3.55,,,,76.61,sensor-ready,76.61,,,,11.36,sensor-ready,11.36,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T16:00:00.000Z,2023-12-03T17:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.85,calibration-missing,,6,calibration-missing,,4.70,calibration-missing,,4.20,sensor-ready,4.20,3.59,sensor-ready,3.59,1.47,calibration-missing,,3.90,sensor-ready,3.90,4.95,calibrated-ready,2.51,5,calibrated-ready,3,3.87,calibrated-ready,2.31,4.85,calibrated-ready,2.42,20,calibrated-ready,10,4.14,sensor-ready,4.14,3.54,sensor-ready,3.54,,,,77.42,sensor-ready,77.42,,,,11.63,sensor-ready,11.63,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T17:00:00.000Z,2023-12-03T18:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,6.09,calibration-missing,,6,calibration-missing,,4.76,calibration-missing,,4.83,sensor-ready,4.83,3.65,sensor-ready,3.65,2.07,calibration-missing,,4.49,sensor-ready,4.49,5.60,calibrated-ready,2.53,6,calibrated-ready,3,3.96,calibrated-ready,2.31,5.04,calibrated-ready,2.44,21,calibrated-ready,10,4.78,sensor-ready,4.78,3.60,sensor-ready,3.60,,,,75.36,sensor-ready,75.36,,,,13.68,sensor-ready,13.68,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T18:00:00.000Z,2023-12-03T19:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,7.21,calibration-missing,,7,calibration-missing,,4.99,calibration-missing,,5.82,sensor-ready,5.82,3.83,sensor-ready,3.83,2.73,calibration-missing,,5.46,sensor-ready,5.46,6.47,calibrated-ready,2.97,6,calibrated-ready,3,4.18,calibrated-ready,2.37,5.50,calibrated-ready,2.58,23,calibrated-ready,11,5.76,sensor-ready,5.76,3.77,sensor-ready,3.77,,,,73.12,sensor-ready,73.12,,,,15.25,sensor-ready,15.25,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T19:00:00.000Z,2023-12-03T20:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,3.55,calibration-missing,,4,calibration-missing,,5.07,calibration-missing,,2.77,sensor-ready,2.77,3.88,sensor-ready,3.88,0.61,calibration-missing,,2.58,sensor-ready,2.58,2.95,calibrated-ready,2.57,3,calibrated-ready,3,4.24,calibrated-ready,2.41,4.40,calibrated-ready,2.57,18,calibrated-ready,11,2.70,sensor-ready,2.70,3.83,sensor-ready,3.83,,,,66.91,sensor-ready,66.91,,,,17.02,sensor-ready,17.02,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T20:00:00.000Z,2023-12-03T21:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,3.44,calibration-missing,,3,calibration-missing,,5.17,calibration-missing,,3.28,sensor-ready,3.28,3.96,sensor-ready,3.96,0.95,calibration-missing,,3.12,sensor-ready,3.12,2.78,calibrated-ready,2.79,3,calibrated-ready,3,4.32,calibrated-ready,2.47,3.59,calibrated-ready,2.63,15,calibrated-ready,11,3.23,sensor-ready,3.23,3.91,sensor-ready,3.91,,,,63.28,sensor-ready,63.28,,,,18.13,sensor-ready,18.13,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T21:00:00.000Z,2023-12-03T22:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,3.04,calibration-missing,,3,calibration-missing,,5.19,calibration-missing,,2.75,sensor-ready,2.75,3.98,sensor-ready,3.98,0.51,calibration-missing,,2.60,sensor-ready,2.60,2.39,calibrated-ready,2.80,2,calibrated-ready,3,4.34,calibrated-ready,2.49,2.99,calibrated-ready,2.67,12,calibrated-ready,11,2.69,sensor-ready,2.69,3.93,sensor-ready,3.93,,,,61.66,sensor-ready,61.66,,,,18.20,sensor-ready,18.20,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T22:00:00.000Z,2023-12-03T23:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,2.69,calibration-missing,,3,calibration-missing,,5.22,calibration-missing,,2.76,sensor-ready,2.76,4.01,sensor-ready,4.01,0.62,calibration-missing,,2.61,sensor-ready,2.61,2.04,calibrated-ready,2.76,2,calibrated-ready,3,4.35,calibrated-ready,2.53,2.51,calibrated-ready,2.70,10,calibrated-ready,11,2.72,sensor-ready,2.72,3.95,sensor-ready,3.95,,,,60.87,sensor-ready,60.87,,,,18.28,sensor-ready,18.28,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-03T23:00:00.000Z,2023-12-04T00:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,3.51,calibration-missing,,4,calibration-missing,,5.27,calibration-missing,,3.19,sensor-ready,3.19,4.04,sensor-ready,4.04,1.00,calibration-missing,,3.03,sensor-ready,3.03,2.71,calibrated-ready,2.79,3,calibrated-ready,3,4.38,calibrated-ready,2.56,2.61,calibrated-ready,2.72,11,calibrated-ready,11,3.13,sensor-ready,3.13,3.99,sensor-ready,3.99,,,,63.15,sensor-ready,63.15,,,,17.95,sensor-ready,17.95,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-04T00:00:00.000Z,2023-12-04T01:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,5.55,calibration-missing,,6,calibration-missing,,5.32,calibration-missing,,5.40,sensor-ready,5.40,4.15,sensor-ready,4.15,2.39,calibration-missing,,5.10,sensor-ready,5.10,5.03,calibrated-ready,3.01,5,calibrated-ready,3,4.48,calibrated-ready,2.59,3.82,calibrated-ready,2.81,16,calibrated-ready,12,5.35,sensor-ready,5.35,4.09,sensor-ready,4.09,,,,68.44,sensor-ready,68.44,,,,17.18,sensor-ready,17.18,,,,,,
AQQCNWJ6,AQQCNWJ6,CLARITY_NODE,hour,2023-12-04T01:00:00.000Z,2023-12-04T02:00:00.000Z,37.71933910,-121.87298365,,,,,,,,,,,,,,,,,,,9.76,calibration-missing,,10,calibration-missing,,5.59,calibration-missing,,7.53,sensor-ready,7.53,4.33,sensor-ready,4.33,3.91,calibration-missing,,7.07,sensor-ready,7.07,8.39,calibrated-ready,3.66,8,calibrated-ready,4,4.71,calibrated-ready,2.64,6.11,calibrated-ready,3.16,25,calibrated-ready,13,7.44,sensor-ready,7.44,4.27,sensor-ready,4.27,,,,73.56,sensor-ready,73.56,,,,16.81,sensor-ready,16.81,,,,,,
