nodeId,Source Id,Source Type,Output Frequency,Start of Period,End of Period,Location Latitude [deg],Location Longitude [deg],"Atmospheric pressure, 1-hour mean raw","Atmospheric pressure, 1-hour mean status","Atmospheric pressure, 1-hour mean value","NO2 concentration, 1-hour mean raw","NO2 concentration, 1-hour mean status","NO2 concentration, 1-hour mean value","NO2 concentration, 1-hour mean, UsEpaAqi raw","NO2 concentration, 1-hour mean, UsEpaAqi status","NO2 concentration, 1-hour mean, UsEpaAqi value","NO2 concentration, 1-hour mean, WaDwerAqi raw","NO2 concentration, 1-hour mean, WaDwerAqi status","NO2 concentration, 1-hour mean, WaDwerAqi value","Ozone, 1-hour mean raw","Ozone, 1-hour mean status","Ozone, 1-hour mean value","Ozone, 1-hour mean, WaDwerAqi raw","Ozone, 1-hour mean, WaDwerAqi status","Ozone, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 1-hour mean raw","PM 10 mass concentration, 1-hour mean status","PM 10 mass concentration, 1-hour mean value","PM 10 mass concentration, 1-hour mean, WaDwerAqi raw","PM 10 mass concentration, 1-hour mean, WaDwerAqi status","PM 10 mass concentration, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 24-hour rolling mean raw","PM 10 mass concentration, 24-hour rolling mean status","PM 10 mass concentration, 24-hour rolling mean value","PM 10 number concentration, 1-hour mean raw","PM 10 number concentration, 1-hour mean status","PM 10 number concentration, 1-hour mean value","PM 10 number concentration, 24-hour rolling mean raw","PM 10 number concentration, 24-hour rolling mean status","PM 10 number concentration, 24-hour rolling mean value","PM 1 mass concentration, 1-hour mean raw","PM 1 mass concentration, 1-hour mean status","PM 1 mass concentration, 1-hour mean value","PM 1 number concentration, 1-hour mean raw","PM 1 number concentration, 1-hour mean status","PM 1 number concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean raw","PM 2.5 mass concentration, 1-hour mean status","PM 2.5 mass concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi raw","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi status","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi value","PM 2.5 mass concentration, 24-hour rolling mean raw","PM 2.5 mass concentration, 24-hour rolling mean status","PM 2.5 mass concentration, 24-hour rolling mean value","PM 2.5 mass concentration, Nowcast raw","PM 2.5 mass concentration, Nowcast status","PM 2.5 mass concentration, Nowcast value","PM 2.5 mass concentration, Nowcast, UsEpaAqi raw","PM 2.5 mass concentration, Nowcast, UsEpaAqi status","PM 2.5 mass concentration, Nowcast, UsEpaAqi value","PM 2.5 number concentration, 1-hour mean raw","PM 2.5 number concentration, 1-hour mean status","PM 2.5 number concentration, 1-hour mean value","PM 2.5 number concentration, 24-hour rolling mean raw","PM 2.5 number concentration, 24-hour rolling mean status","PM 2.5 number concentration, 24-hour rolling mean value","Relative humidity ambient, 1-hour mean raw","Relative humidity ambient, 1-hour mean status","Relative humidity ambient, 1-hour mean value","Relative humidity internal, 1-hour mean raw","Relative humidity internal, 1-hour mean status","Relative humidity internal, 1-hour mean value","Temperature ambient, 1-hour mean raw","Temperature ambient, 1-hour mean status","Temperature ambient, 1-hour mean value","Temperature internal, 1-hour mean raw","Temperature internal, 1-hour mean status","Temperature internal, 1-hour mean value","Wind direction, 1-hour mean raw","Wind direction, 1-hour mean status","Wind direction, 1-hour mean value","Wind speed, 1-hour mean raw","Wind speed, 1-hour mean status","Wind speed, 1-hour mean value"
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T06:00:00.000Z,2023-11-30T07:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,22.68,calibration-missing,,23,calibration-missing,,36.78,calibration-missing,,17.34,sensor-ready,17.34,27.20,sensor-ready,27.20,12.58,calibration-missing,,16.41,sensor-ready,16.41,20.88,calibrated-ready,4.76,21,calibrated-ready,5,30.72,calibrated-ready,9.52,20.66,calibrated-ready,5.40,69,calibrated-ready,23,17.21,sensor-ready,17.21,26.97,sensor-ready,26.97,,,,84.09,sensor-ready,84.09,,,,9.63,sensor-ready,9.63,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T07:00:00.000Z,2023-11-30T08:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,18.10,calibration-missing,,18,calibration-missing,,34.73,calibration-missing,,13.17,sensor-ready,13.17,25.78,sensor-ready,25.78,9.24,calibration-missing,,12.47,sensor-ready,12.47,15.78,calibrated-ready,3.96,16,calibrated-ready,4,29.22,calibrated-ready,8.95,18.22,calibrated-ready,4.68,64,calibrated-ready,20,13.08,sensor-ready,13.08,25.56,sensor-ready,25.56,,,,86.04,sensor-ready,86.04,,,,9.12,sensor-ready,9.12,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T08:00:00.000Z,2023-11-30T09:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,19.45,calibration-missing,,19,calibration-missing,,33.21,calibration-missing,,13.53,sensor-ready,13.53,24.73,sensor-ready,24.73,9.68,calibration-missing,,12.74,sensor-ready,12.74,17.21,calibrated-ready,4.04,17,calibrated-ready,4,28.02,calibrated-ready,8.57,17.71,calibrated-ready,4.55,63,calibrated-ready,19,13.40,sensor-ready,13.40,24.52,sensor-ready,24.52,,,,86.54,sensor-ready,86.54,,,,8.97,sensor-ready,8.97,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T09:00:00.000Z,2023-11-30T10:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,20.62,calibration-missing,,21,calibration-missing,,32.33,calibration-missing,,13.18,sensor-ready,13.18,24.08,sensor-ready,24.08,9.41,calibration-missing,,12.33,sensor-ready,12.33,17.44,calibrated-ready,4.27,17,calibrated-ready,4,27.27,calibrated-ready,8.37,17.57,calibrated-ready,4.44,63,calibrated-ready,19,13.06,sensor-ready,13.06,23.87,sensor-ready,23.87,,,,87.57,sensor-ready,87.57,,,,8.49,sensor-ready,8.49,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T10:00:00.000Z,2023-11-30T11:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,27.94,calibration-missing,,28,calibration-missing,,32.70,calibration-missing,,16.98,sensor-ready,16.98,24.23,sensor-ready,24.23,12.34,calibration-missing,,15.89,sensor-ready,15.89,23.68,calibrated-ready,5.59,24,calibrated-ready,6,27.56,calibrated-ready,8.43,20.63,calibrated-ready,4.88,69,calibrated-ready,20,16.78,sensor-ready,16.78,24.02,sensor-ready,24.02,,,,88.44,sensor-ready,88.44,,,,8.48,sensor-ready,8.48,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T11:00:00.000Z,2023-11-30T12:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,16.99,calibration-missing,,17,calibration-missing,,31.75,calibration-missing,,10.34,sensor-ready,10.34,23.58,sensor-ready,23.58,6.37,calibration-missing,,9.65,sensor-ready,9.65,13.39,calibrated-ready,4.06,13,calibrated-ready,4,26.71,calibrated-ready,8.24,17.01,calibrated-ready,4.57,61,calibrated-ready,19,10.22,sensor-ready,10.22,23.37,sensor-ready,23.37,,,,90.29,sensor-ready,90.29,,,,9.44,sensor-ready,9.44,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T12:00:00.000Z,2023-11-30T13:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,16.58,calibration-missing,,17,calibration-missing,,30.21,calibration-missing,,10.94,sensor-ready,10.94,22.63,sensor-ready,22.63,7.25,calibration-missing,,10.27,sensor-ready,10.27,13.72,calibrated-ready,3.77,14,calibrated-ready,4,25.48,calibrated-ready,7.89,15.74,calibrated-ready,4.23,59,calibrated-ready,18,10.84,sensor-ready,10.84,22.44,sensor-ready,22.44,,,,88.42,sensor-ready,88.42,,,,10.02,sensor-ready,10.02,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T13:00:00.000Z,2023-11-30T14:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,17.94,calibration-missing,,18,calibration-missing,,29.38,calibration-missing,,12.47,sensor-ready,12.47,22.19,sensor-ready,22.19,8.74,calibration-missing,,11.81,sensor-ready,11.81,14.63,calibrated-ready,4.03,15,calibrated-ready,4,24.75,calibrated-ready,7.75,15.26,calibrated-ready,4.15,58,calibrated-ready,17,12.37,sensor-ready,12.37,22.00,sensor-ready,22.00,,,,87.17,sensor-ready,87.17,,,,10.58,sensor-ready,10.58,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T14:00:00.000Z,2023-11-30T15:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,19.64,calibration-missing,,20,calibration-missing,,28.51,calibration-missing,,14.60,sensor-ready,14.60,21.73,sensor-ready,21.73,10.50,calibration-missing,,13.83,sensor-ready,13.83,17.03,calibrated-ready,4.16,17,calibrated-ready,4,24.00,calibrated-ready,7.59,16.03,calibrated-ready,4.15,59,calibrated-ready,17,14.51,sensor-ready,14.51,21.55,sensor-ready,21.55,,,,87.37,sensor-ready,87.37,,,,10.61,sensor-ready,10.61,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T15:00:00.000Z,2023-11-30T16:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,44.26,calibration-missing,,44,calibration-missing,,27.44,calibration-missing,,27.97,sensor-ready,27.97,21.03,sensor-ready,21.03,20.61,calibration-missing,,26.20,sensor-ready,26.20,35.51,calibrated-ready,9.49,36,calibrated-ready,9,23.17,calibrated-ready,7.30,25.77,calibrated-ready,6.81,80,calibrated-ready,28,27.68,sensor-ready,27.68,20.86,sensor-ready,20.86,,,,88.57,sensor-ready,88.57,,,,9.81,sensor-ready,9.81,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T16:00:00.000Z,2023-11-30T17:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,58.13,calibration-missing,,58,calibration-missing,,27.01,calibration-missing,,38.38,sensor-ready,38.38,20.68,sensor-ready,20.68,25.40,calibration-missing,,35.80,sensor-ready,35.80,45.01,calibrated-ready,15.26,45,calibrated-ready,15,22.81,calibrated-ready,7.20,35.39,calibrated-ready,11.03,100,calibrated-ready,46,37.91,sensor-ready,37.91,20.51,sensor-ready,20.51,,,,83.99,sensor-ready,83.99,,,,11.51,sensor-ready,11.51,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T17:00:00.000Z,2023-11-30T18:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,19.59,calibration-missing,,20,calibration-missing,,25.06,calibration-missing,,17.14,sensor-ready,17.14,19.30,sensor-ready,19.30,10.73,calibration-missing,,16.32,sensor-ready,16.32,17.09,calibrated-ready,6.43,17,calibrated-ready,6,21.31,calibrated-ready,6.69,26.24,calibrated-ready,8.73,81,calibrated-ready,36,17.02,sensor-ready,17.02,19.15,sensor-ready,19.15,,,,67.00,sensor-ready,67.00,,,,15.05,sensor-ready,15.05,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T18:00:00.000Z,2023-11-30T19:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,11.67,calibration-missing,,12,calibration-missing,,23.13,calibration-missing,,10.88,sensor-ready,10.88,17.79,sensor-ready,17.79,5.96,calibration-missing,,10.39,sensor-ready,10.39,9.83,calibrated-ready,5.06,10,calibrated-ready,5,19.76,calibrated-ready,6.19,18.03,calibrated-ready,6.90,63,calibrated-ready,29,10.80,sensor-ready,10.80,17.64,sensor-ready,17.64,,,,63.34,sensor-ready,63.34,,,,16.10,sensor-ready,16.10,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T19:00:00.000Z,2023-11-30T20:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,6.75,calibration-missing,,7,calibration-missing,,21.48,calibration-missing,,6.47,sensor-ready,6.47,16.41,sensor-ready,16.41,2.90,calibration-missing,,6.15,sensor-ready,6.15,5.61,calibrated-ready,3.77,6,calibrated-ready,4,18.35,calibrated-ready,5.78,11.82,calibrated-ready,5.33,49,calibrated-ready,22,6.40,sensor-ready,6.40,16.27,sensor-ready,16.27,,,,64.21,sensor-ready,64.21,,,,16.46,sensor-ready,16.46,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T20:00:00.000Z,2023-11-30T21:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.24,calibration-missing,,5,calibration-missing,,20.10,calibration-missing,,5.39,sensor-ready,5.39,15.25,sensor-ready,15.25,2.35,calibration-missing,,5.14,sensor-ready,5.14,4.46,calibrated-ready,3.24,4,calibrated-ready,3,17.10,calibrated-ready,5.48,8.14,calibrated-ready,4.29,34,calibrated-ready,18,5.34,sensor-ready,5.34,15.13,sensor-ready,15.13,,,,65.31,sensor-ready,65.31,,,,16.60,sensor-ready,16.60,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T21:00:00.000Z,2023-11-30T22:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.72,calibration-missing,,6,calibration-missing,,19.56,calibration-missing,,5.49,sensor-ready,5.49,14.73,sensor-ready,14.73,2.17,calibration-missing,,5.24,sensor-ready,5.24,4.86,calibrated-ready,3.39,5,calibrated-ready,3,16.59,calibrated-ready,5.36,6.50,calibrated-ready,3.84,27,calibrated-ready,16,5.43,sensor-ready,5.43,14.61,sensor-ready,14.61,,,,65.86,sensor-ready,65.86,,,,16.30,sensor-ready,16.30,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T22:00:00.000Z,2023-11-30T23:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.91,calibration-missing,,6,calibration-missing,,19.33,calibration-missing,,5.80,sensor-ready,5.80,14.48,sensor-ready,14.48,2.42,calibration-missing,,5.58,sensor-ready,5.58,4.92,calibrated-ready,3.38,5,calibrated-ready,3,16.36,calibrated-ready,5.28,5.71,calibrated-ready,3.61,24,calibrated-ready,15,5.75,sensor-ready,5.75,14.35,sensor-ready,14.35,,,,67.33,sensor-ready,67.33,,,,15.89,sensor-ready,15.89,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-11-30T23:00:00.000Z,2023-12-01T00:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.29,calibration-missing,,5,calibration-missing,,19.12,calibration-missing,,5.23,sensor-ready,5.23,14.24,sensor-ready,14.24,2.15,calibration-missing,,4.99,sensor-ready,4.99,4.18,calibrated-ready,3.14,4,calibrated-ready,3,16.13,calibrated-ready,5.20,4.94,calibrated-ready,3.37,21,calibrated-ready,14,5.18,sensor-ready,5.18,14.11,sensor-ready,14.11,,,,69.16,sensor-ready,69.16,,,,15.13,sensor-ready,15.13,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T00:00:00.000Z,2023-12-01T01:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.27,calibration-missing,,5,calibration-missing,,18.90,calibration-missing,,4.15,sensor-ready,4.15,13.98,sensor-ready,13.98,1.59,calibration-missing,,3.92,sensor-ready,3.92,3.69,calibrated-ready,2.87,4,calibrated-ready,3,15.91,calibrated-ready,5.13,4.32,calibrated-ready,3.12,18,calibrated-ready,13,4.08,sensor-ready,4.08,13.85,sensor-ready,13.85,,,,71.97,sensor-ready,71.97,,,,14.09,sensor-ready,14.09,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T01:00:00.000Z,2023-12-01T02:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,3.67,calibration-missing,,4,calibration-missing,,18.36,calibration-missing,,2.80,sensor-ready,2.80,13.45,sensor-ready,13.45,0.78,calibration-missing,,2.61,sensor-ready,2.61,2.81,calibrated-ready,2.10,3,calibrated-ready,2,15.39,calibrated-ready,5.00,3.56,calibrated-ready,2.61,15,calibrated-ready,11,2.75,sensor-ready,2.75,13.33,sensor-ready,13.33,,,,75.35,sensor-ready,75.35,,,,13.00,sensor-ready,13.00,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T02:00:00.000Z,2023-12-01T03:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,3.45,calibration-missing,,3,calibration-missing,,17.73,calibration-missing,,2.62,sensor-ready,2.62,12.86,sensor-ready,12.86,0.51,calibration-missing,,2.45,sensor-ready,2.45,2.52,calibrated-ready,1.92,3,calibrated-ready,2,14.78,calibrated-ready,4.86,3.04,calibrated-ready,2.27,13,calibrated-ready,9,2.57,sensor-ready,2.57,12.74,sensor-ready,12.74,,,,79.45,sensor-ready,79.45,,,,12.48,sensor-ready,12.48,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T03:00:00.000Z,2023-12-01T04:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,3.72,calibration-missing,,4,calibration-missing,,17.04,calibration-missing,,2.41,sensor-ready,2.41,12.27,sensor-ready,12.27,0.46,calibration-missing,,2.21,sensor-ready,2.21,2.51,calibrated-ready,2.05,3,calibrated-ready,2,14.13,calibrated-ready,4.71,2.77,calibrated-ready,2.16,12,calibrated-ready,9,2.36,sensor-ready,2.36,12.15,sensor-ready,12.15,,,,77.03,sensor-ready,77.03,,,,12.14,sensor-ready,12.14,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T04:00:00.000Z,2023-12-01T05:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,3.03,calibration-missing,,3,calibration-missing,,16.21,calibration-missing,,2.15,sensor-ready,2.15,11.62,sensor-ready,11.62,0.31,calibration-missing,,2.00,sensor-ready,2.00,2.29,calibrated-ready,1.90,2,calibrated-ready,2,13.40,calibrated-ready,4.55,2.52,calibrated-ready,2.03,11,calibrated-ready,8,2.10,sensor-ready,2.10,11.50,sensor-ready,11.50,,,,75.59,sensor-ready,75.59,,,,11.67,sensor-ready,11.67,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T05:00:00.000Z,2023-12-01T06:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,2.46,calibration-missing,,2,calibration-missing,,15.17,calibration-missing,,1.85,sensor-ready,1.85,10.89,sensor-ready,10.89,0.09,calibration-missing,,1.70,sensor-ready,1.70,1.78,calibrated-ready,2.22,2,calibrated-ready,2,12.53,calibrated-ready,4.37,2.15,calibrated-ready,2.13,9,calibrated-ready,9,1.81,sensor-ready,1.81,10.78,sensor-ready,10.78,,,,67.35,sensor-ready,67.35,,,,11.80,sensor-ready,11.80,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T06:00:00.000Z,2023-12-01T07:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,3.62,calibration-missing,,4,calibration-missing,,14.38,calibration-missing,,2.14,sensor-ready,2.14,10.25,sensor-ready,10.25,0.22,calibration-missing,,1.95,sensor-ready,1.95,2.63,calibrated-ready,2.69,3,calibrated-ready,3,11.77,calibrated-ready,4.28,2.39,calibrated-ready,2.41,10,calibrated-ready,10,2.08,sensor-ready,2.08,10.15,sensor-ready,10.15,,,,63.47,sensor-ready,63.47,,,,11.63,sensor-ready,11.63,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T07:00:00.000Z,2023-12-01T08:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.28,calibration-missing,,5,calibration-missing,,13.84,calibration-missing,,2.77,sensor-ready,2.77,9.82,sensor-ready,9.82,0.70,calibration-missing,,2.56,sensor-ready,2.56,3.37,calibrated-ready,2.92,3,calibrated-ready,3,11.26,calibrated-ready,4.24,2.88,calibrated-ready,2.62,12,calibrated-ready,11,2.69,sensor-ready,2.69,9.71,sensor-ready,9.71,,,,67.58,sensor-ready,67.58,,,,10.96,sensor-ready,10.96,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T08:00:00.000Z,2023-12-01T09:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,6.06,calibration-missing,,6,calibration-missing,,13.28,calibration-missing,,2.67,sensor-ready,2.67,9.37,sensor-ready,9.37,0.68,calibration-missing,,2.44,sensor-ready,2.44,3.09,calibrated-ready,3.04,3,calibrated-ready,3,10.67,calibrated-ready,4.20,2.98,calibrated-ready,2.80,12,calibrated-ready,12,2.59,sensor-ready,2.59,9.26,sensor-ready,9.26,,,,71.52,sensor-ready,71.52,,,,10.42,sensor-ready,10.42,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T09:00:00.000Z,2023-12-01T10:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.83,calibration-missing,,6,calibration-missing,,12.67,calibration-missing,,2.71,sensor-ready,2.71,8.93,sensor-ready,8.93,0.51,calibration-missing,,2.48,sensor-ready,2.48,3.64,calibrated-ready,2.99,4,calibrated-ready,3,10.09,calibrated-ready,4.15,3.31,calibrated-ready,2.88,14,calibrated-ready,12,2.62,sensor-ready,2.62,8.83,sensor-ready,8.83,,,,70.40,sensor-ready,70.40,,,,10.99,sensor-ready,10.99,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T10:00:00.000Z,2023-12-01T11:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.21,calibration-missing,,5,calibration-missing,,11.72,calibration-missing,,2.48,sensor-ready,2.48,8.33,sensor-ready,8.33,0.40,calibration-missing,,2.26,sensor-ready,2.26,2.85,calibrated-ready,2.88,3,calibrated-ready,3,9.23,calibrated-ready,4.03,3.08,calibrated-ready,2.86,13,calibrated-ready,12,2.41,sensor-ready,2.41,8.23,sensor-ready,8.23,,,,70.42,sensor-ready,70.42,,,,10.63,sensor-ready,10.63,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T11:00:00.000Z,2023-12-01T12:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,4.44,calibration-missing,,4,calibration-missing,,11.20,calibration-missing,,2.23,sensor-ready,2.23,7.99,sensor-ready,7.99,0.35,calibration-missing,,2.04,sensor-ready,2.04,2.32,calibrated-ready,2.60,2,calibrated-ready,3,8.76,calibrated-ready,3.97,2.70,calibrated-ready,2.76,11,calibrated-ready,12,2.16,sensor-ready,2.16,7.89,sensor-ready,7.89,,,,71.91,sensor-ready,71.91,,,,10.20,sensor-ready,10.20,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T12:00:00.000Z,2023-12-01T13:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.20,calibration-missing,,5,calibration-missing,,10.72,calibration-missing,,2.86,sensor-ready,2.86,7.65,sensor-ready,7.65,0.56,calibration-missing,,2.63,sensor-ready,2.63,3.56,calibrated-ready,2.46,4,calibrated-ready,2,8.34,calibrated-ready,3.92,3.13,calibrated-ready,2.65,13,calibrated-ready,11,2.79,sensor-ready,2.79,7.56,sensor-ready,7.56,,,,77.40,sensor-ready,77.40,,,,8.66,sensor-ready,8.66,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T13:00:00.000Z,2023-12-01T14:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,7.91,calibration-missing,,8,calibration-missing,,10.31,calibration-missing,,4.11,sensor-ready,4.11,7.30,sensor-ready,7.30,1.36,calibration-missing,,3.82,sensor-ready,3.82,5.58,calibrated-ready,2.92,6,calibrated-ready,3,7.96,calibrated-ready,3.87,4.35,calibrated-ready,2.75,18,calibrated-ready,11,4.02,sensor-ready,4.02,7.21,sensor-ready,7.21,,,,80.38,sensor-ready,80.38,,,,7.58,sensor-ready,7.58,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T14:00:00.000Z,2023-12-01T15:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,7.23,calibration-missing,,7,calibration-missing,,9.79,calibration-missing,,3.68,sensor-ready,3.68,6.85,sensor-ready,6.85,1.16,calibration-missing,,3.41,sensor-ready,3.41,5.19,calibrated-ready,2.63,5,calibrated-ready,3,7.47,calibrated-ready,3.81,4.77,calibrated-ready,2.71,20,calibrated-ready,11,3.61,sensor-ready,3.61,6.76,sensor-ready,6.76,,,,80.47,sensor-ready,80.47,,,,7.70,sensor-ready,7.70,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T15:00:00.000Z,2023-12-01T16:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,4.58,calibration-missing,,5,calibration-missing,,8.14,calibration-missing,,2.80,sensor-ready,2.80,5.80,sensor-ready,5.80,0.74,calibration-missing,,2.60,sensor-ready,2.60,3.22,calibrated-ready,2.40,3,calibrated-ready,2,6.12,calibrated-ready,3.51,4.00,calibrated-ready,2.59,17,calibrated-ready,11,2.74,sensor-ready,2.74,5.72,sensor-ready,5.72,,,,73.70,sensor-ready,73.70,,,,9.18,sensor-ready,9.18,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T16:00:00.000Z,2023-12-01T17:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,5.34,calibration-missing,,5,calibration-missing,,5.94,calibration-missing,,2.87,sensor-ready,2.87,4.32,sensor-ready,4.32,0.70,calibration-missing,,2.65,sensor-ready,2.65,3.33,calibrated-ready,3.12,3,calibrated-ready,3,4.39,calibrated-ready,3.01,3.66,calibrated-ready,2.77,15,calibrated-ready,12,2.80,sensor-ready,2.80,4.25,sensor-ready,4.25,,,,65.33,sensor-ready,65.33,,,,11.90,sensor-ready,11.90,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T17:00:00.000Z,2023-12-01T18:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,3.62,calibration-missing,,4,calibration-missing,,5.27,calibration-missing,,2.54,sensor-ready,2.54,3.71,sensor-ready,3.71,0.53,calibration-missing,,2.38,sensor-ready,2.38,2.10,calibrated-ready,2.97,2,calibrated-ready,3,3.76,calibrated-ready,2.86,2.88,calibrated-ready,2.82,12,calibrated-ready,12,2.49,sensor-ready,2.49,3.65,sensor-ready,3.65,,,,61.09,sensor-ready,61.09,,,,14.21,sensor-ready,14.21,,,,,,
AYHCFXLY,AYHCFXLY,CLARITY_NODE,hour,2023-12-01T18:00:00.000Z,2023-12-01T19:00:00.000Z,37.71988730,-122.38458490,,,,,,,,,,,,,,,,,,,3.94,calibration-missing,,4,calibration-missing,,4.95,calibration-missing,,2.80,sensor-ready,2.80,3.38,sensor-ready,3.38,0.67,calibration-missing,,2.62,sensor-ready,2.62,2.44,calibrated-ready,2.97,2,calibrated-ready,3,3.46,calibrated-ready,2.77,2.66,calibrated-ready,2.86,11,calibrated-ready,12,2.75,sensor-ready,2.75,3.31,sensor-ready,3.31,,,,62.84,sensor-ready,62.84,,,,14.18,sensor-ready,14.18,,,,,,
